State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Gujarat,Surat,Mandvi,Jowar,Other,FAQ,16-08-2023,"? 1,700","? 1,700","? 1,700",5
Gujarat,Surat,Mandvi,Jowar,Other,FAQ,19-08-2023,"? 1,700","? 1,700","? 1,700",5
Gujarat,Surat,Mandvi,Jowar,Other,FAQ,21-09-2023,"? 1,600","? 1,600","? 1,600",5
Gujarat,Surat,Mandvi,Jowar,Red,FAQ,18-01-2023,"? 5,000","? 5,000","? 5,000",5
Gujarat,Surat,Mandvi,Jowar,Red,FAQ,27-01-2023,"? 3,500","? 4,000","? 3,750",5
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,07-05-2023,"? 12,250","? 13,750","? 13,000",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,09-05-2023,"? 12,000","? 13,750","? 12,875",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,10-05-2023,"? 12,000","? 13,750","? 12,875",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,19-05-2023,"? 10,000","? 13,725","? 11,862",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,21-05-2023,"? 12,500","? 13,740","? 13,120",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,22-05-2023,"? 12,500","? 13,825","? 13,162",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,23-05-2023,"? 11,000","? 13,885","? 12,442",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,26-05-2023,"? 12,500","? 13,990","? 13,245",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,27-05-2023,"? 11,000","? 13,865","? 12,432",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,05-06-2023,"? 11,250","? 13,450","? 12,350",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,14-06-2023,"? 11,750","? 13,975","? 12,862",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,22-06-2023,"? 12,000","? 13,650","? 12,825",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,25-06-2023,"? 12,000","? 12,000","? 12,000",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,27-06-2023,"? 14,500","? 14,500","? 14,500",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,19-07-2023,"? 12,000","? 14,500","? 13,250",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,30-12-2023,"? 15,000","? 15,000","? 15,000",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,28-04-2023,"? 13,000","? 13,250","? 13,125",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,13-05-2023,"? 13,100","? 13,800","? 13,450",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,26-05-2023,"? 11,000","? 13,500","? 12,250",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,06-06-2023,"? 12,000","? 13,000","? 12,500",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,08-06-2023,"? 12,500","? 13,310","? 12,905",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,09-06-2023,"? 11,000","? 13,330","? 12,165",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,12-06-2023,"? 11,250","? 13,300","? 12,275",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,29-06-2023,"? 14,000","? 14,000","? 14,000",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,04-07-2023,"? 12,000","? 13,500","? 12,750",11
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,26-04-2023,"? 6,150","? 6,250","? 6,200",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,06-05-2023,"? 6,600","? 6,600","? 6,600",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,13-05-2023,"? 6,500","? 6,750","? 6,625",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,15-05-2023,"? 6,750","? 7,450","? 7,100",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,23-05-2023,"? 6,800","? 7,235","? 7,017",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,29-05-2023,"? 6,850","? 6,850","? 6,850",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,03-06-2023,"? 6,250","? 6,750","? 6,500",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,09-06-2023,"? 6,000","? 6,550","? 6,275",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,02-07-2023,"? 6,500","? 6,500","? 6,500",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,03-07-2023,"? 5,100","? 5,100","? 5,100",10
Gujarat,Surat,Mandvi,Wheat,Other,FAQ,15-05-2023,"? 1,800","? 2,000","? 1,900",1
Gujarat,Surat,Mandvi,Wheat,Other,FAQ,09-07-2023,"? 1,800","? 1,800","? 1,800",1
Gujarat,Surat,Mandvi,Wheat,Other,FAQ,10-07-2023,"? 1,800","? 1,800","? 1,800",1
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,13-05-2023,"? 7,500","? 7,500","? 7,500",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,15-05-2023,"? 7,000","? 7,000","? 7,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,27-05-2023,"? 7,000","? 7,000","? 7,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,28-05-2023,"? 7,500","? 7,555","? 7,527",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,10-06-2023,"? 7,350","? 7,350","? 7,350",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,11-06-2023,"? 7,250","? 7,250","? 7,250",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,03-12-2023,"? 8,000","? 8,000","? 8,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,05-12-2023,"? 7,750","? 7,750","? 7,750",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,26-10-2024,"? 4,250","? 4,250","? 4,250",8
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,21-10-2024,"? 1,500","? 2,065","? 1,782",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,10-10-2024,"? 1,750","? 2,075","? 1,912",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,24-10-2024,"? 1,750","? 2,075","? 1,912",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,28-10-2024,"? 1,700","? 2,100","? 1,900",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,08-11-2024,"? 1,700","? 2,150","? 1,925",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,12-11-2024,"? 1,600","? 2,125","? 1,862",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,27-11-2024,"? 1,500","? 2,160","? 1,830",2
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,01-08-2023,"? 4,500","? 4,500","? 4,500",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,11-08-2023,"? 4,700","? 4,700","? 4,700",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,25-08-2023,"? 4,250","? 4,250","? 4,250",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,18-10-2023,"? 4,250","? 4,250","? 4,250",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,21-10-2023,"? 4,500","? 4,500","? 4,500",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,26-10-2023,"? 4,500","? 4,675","? 4,587",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,08-11-2023,"? 4,500","? 4,750","? 4,625",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,19-11-2023,"? 4,500","? 4,900","? 4,700",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,20-11-2023,"? 3,500","? 5,000","? 4,250",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,21-11-2023,"? 4,000","? 4,950","? 4,475",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,22-11-2023,"? 4,000","? 4,950","? 4,475",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,23-11-2023,"? 4,950","? 5,000","? 4,975",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,25-11-2023,"? 3,000","? 5,000","? 4,000",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,02-12-2023,"? 4,500","? 4,850","? 4,675",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,05-12-2023,"? 4,500","? 4,850","? 4,675",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,06-12-2023,"? 4,500","? 4,700","? 4,600",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,07-12-2023,"? 4,600","? 4,750","? 4,675",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,13-12-2023,"? 4,000","? 4,800","? 4,400",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,16-12-2023,"? 4,000","? 4,650","? 4,325",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,29-12-2023,"? 4,500","? 4,500","? 4,500",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,02-01-2023,"? 4,000","? 5,000","? 4,500",13
Gujarat,Surat,Mandvi,Jowar,Other,FAQ,04-09-2024,"? 1,700","? 1,700","? 1,700",5
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,05-11-2024,"? 1,500","? 2,125","? 1,812",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,10-11-2024,"? 1,500","? 2,150","? 1,725",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,13-11-2024,"? 1,700","? 2,125","? 1,912",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,23-11-2024,"? 1,750","? 2,155","? 1,952",2
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,29-11-2024,"? 7,500","? 7,500","? 7,500",11
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,01-11-2024,"? 3,500","? 4,175","? 3,837",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,08-11-2024,"? 2,000","? 4,125","? 3,062",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,28-11-2024,"? 3,500","? 4,100","? 3,800",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,30-11-2024,"? 3,500","? 4,000","? 3,750",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,18-11-2024,"? 2,000","? 4,100","? 3,050",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,20-11-2024,"? 2,000","? 4,000","? 3,000",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,21-11-2024,"? 2,000","? 4,000","? 3,000",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,26-11-2024,"? 3,000","? 4,000","? 3,500",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,29-11-2024,"? 3,500","? 4,100","? 3,800",13
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,24-11-2024,"? 4,000","? 5,000","? 4,500",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,25-11-2024,"? 5,000","? 6,000","? 5,500",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,27-11-2024,"? 6,500","? 6,500","? 6,500",8
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,20-10-2024,"? 1,550","? 2,075","? 1,812",2
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,20-10-2024,"? 4,000","? 4,000","? 4,000",13
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,06-09-2024,"? 12,250","? 12,250","? 12,250",11
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,08-10-2024,"? 5,000","? 5,000","? 5,000",8
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,24-10-2024,"? 3,500","? 4,300","? 3,900",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,08-10-2024,"? 3,500","? 3,500","? 3,500",13
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,24-10-2024,"? 8,500","? 8,500","? 8,500",11
Gujarat,Surat,Mandvi,Arhar (Tur/Red Gram),Other,FAQ,24-12-2024,"? 6,000","? 6,000","? 6,000",49
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,08-08-2024,"? 1,750","? 2,000","? 1,875",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,29-08-2024,"? 2,000","? 2,000","? 2,000",2
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,17-08-2024,"? 10,000","? 10,000","? 10,000",11
Gujarat,Surat,Mandvi,Cowpea (Lobia/Karamani),Other,FAQ,02-08-2024,"? 3,500","? 3,500","? 3,500",92
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,01-08-2024,"? 1,900","? 2,000","? 1,950",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,09-08-2024,"? 2,000","? 2,000","? 2,000",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,14-08-2024,"? 1,900","? 2,000","? 1,950",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,27-08-2024,"? 1,400","? 2,000","? 1,700",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,03-12-2024,"? 1,750","? 2,150","? 1,950",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,16-12-2024,"? 1,750","? 2,175","? 1,938",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,19-12-2024,"? 1,650","? 2,175","? 1,912",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,25-12-2024,"? 1,750","? 2,125","? 1,937",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,29-12-2024,"? 1,900","? 2,100","? 2,000",2
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,11-12-2024,"? 11,500","? 11,500","? 11,500",11
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,05-12-2024,"? 3,000","? 4,100","? 3,550",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,08-12-2024,"? 3,250","? 4,000","? 3,625",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,17-12-2024,"? 3,000","? 3,900","? 3,450",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,20-12-2024,"? 3,500","? 3,750","? 3,625",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,21-12-2024,"? 3,350","? 3,750","? 3,550",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,23-12-2024,"? 3,000","? 3,750","? 3,375",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,29-12-2024,"? 3,750","? 3,750","? 3,750",13
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,02-12-2024,"? 6,000","? 6,000","? 6,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,10-12-2024,"? 5,500","? 6,000","? 5,750",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,16-12-2024,"? 6,250","? 6,250","? 6,250",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,18-12-2024,"? 6,000","? 6,000","? 6,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,25-12-2024,"? 6,000","? 6,000","? 6,000",8
Gujarat,Surat,Mandvi,Cowpea (Lobia/Karamani),Other,FAQ,18-12-2024,"? 2,000","? 2,000","? 2,000",92
Gujarat,Surat,Mandvi,Jowar,Other,FAQ,07-12-2024,"? 1,750","? 1,750","? 1,750",5
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,13-12-2024,"? 1,950","? 2,105","? 2,027",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,11-10-2024,"? 1,750","? 2,075","? 1,912",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,16-09-2024,"? 1,900","? 2,000","? 1,950",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,17-09-2024,"? 1,750","? 2,009","? 1,875",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,23-09-2024,"? 1,750","? 1,950","? 1,850",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,09-09-2024,"? 1,900","? 2,000","? 1,950",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,28-09-2024,"? 1,850","? 1,900","? 1,875",2
Gujarat,Surat,Mandvi,Castor Seed,Other,FAQ,01-01-2024,"? 5,100","? 5,100","? 5,100",123
Gujarat,Surat,Mandvi,Beans,Other,FAQ,17-02-2024,"? 8,000","? 8,000","? 8,000",94
Gujarat,Surat,Mandvi,Beans,Other,FAQ,15-03-2024,"? 7,500","? 9,000","? 8,250",94
Gujarat,Surat,Mandvi,Beans,Other,FAQ,27-03-2024,"? 8,500","? 8,600","? 8,550",94
Gujarat,Surat,Mandvi,Beans,Other,FAQ,26-04-2024,"? 7,000","? 7,750","? 7,375",94
Gujarat,Surat,Mandvi,Wheat,Other,FAQ,29-02-2024,"? 2,250","? 2,250","? 2,250",1
Gujarat,Surat,Mandvi,Wheat,Other,FAQ,01-03-2024,"? 2,200","? 2,200","? 2,200",1
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,10-05-2023,"? 6,000","? 6,000","? 6,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,05-06-2023,"? 4,000","? 6,750","? 5,375",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,09-06-2023,"? 7,000","? 7,000","? 7,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,22-11-2023,"? 5,000","? 8,000","? 6,500",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,04-12-2023,"? 8,000","? 8,000","? 8,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,11-12-2023,"? 7,000","? 7,500","? 7,250",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,24-12-2023,"? 8,000","? 8,000","? 8,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,28-02-2024,"? 7,000","? 7,000","? 7,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,10-04-2024,"? 7,500","? 7,500","? 7,500",8
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,19-01-2024,"? 4,600","? 4,600","? 4,600",13
Gujarat,Surat,Mandvi,Soyabean,Other,FAQ,30-04-2024,"? 3,500","? 3,500","? 3,500",13
Gujarat,Surat,Mandvi,Jowar,Other,FAQ,01-02-2024,"? 2,000","? 2,000","? 2,000",5
Gujarat,Surat,Mandvi,Jowar,Other,FAQ,18-03-2024,"? 1,800","? 1,800","? 1,800",5
Gujarat,Surat,Mandvi,Jowar,Red,FAQ,07-01-2024,"? 4,000","? 4,000","? 4,000",5
Gujarat,Surat,Mandvi,Jowar,Red,FAQ,07-02-2024,"? 2,500","? 3,500","? 3,000",5
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,26-04-2024,"? 13,250","? 14,250","? 13,750",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,02-03-2024,"? 12,500","? 12,500","? 12,500",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,14-03-2024,"? 12,500","? 12,500","? 12,500",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,14-04-2024,"? 11,000","? 11,000","? 11,000",11
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,05-04-2024,"? 5,500","? 5,500","? 5,500",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,07-04-2024,"? 6,000","? 6,000","? 6,000",10
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,13-04-2024,"? 8,000","? 8,000","? 8,000",9
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,19-04-2024,"? 7,500","? 7,500","? 7,500",9
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,25-04-2024,"? 7,750","? 8,250","? 8,000",9
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,30-04-2024,"? 8,000","? 8,500","? 8,250",9
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,09-06-2024,"? 5,000","? 5,000","? 5,000",10
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,03-05-2024,"? 9,000","? 9,000","? 9,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,13-05-2024,"? 8,000","? 8,000","? 8,000",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,16-05-2024,"? 8,750","? 8,800","? 8,775",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,20-05-2024,"? 8,500","? 8,500","? 8,500",8
Gujarat,Surat,Mandvi,Black Gram (Urd Beans),Other,FAQ,28-05-2024,"? 8,500","? 8,650","? 8,575",8
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,03-05-2024,"? 6,000","? 6,500","? 6,250",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,12-05-2024,"? 6,350","? 6,350","? 6,350",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,16-05-2024,"? 6,400","? 6,400","? 6,400",10
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,09-05-2024,"? 13,250","? 15,600","? 14,425",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,11-05-2024,"? 14,500","? 15,915","? 15,207",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,13-05-2024,"? 12,500","? 15,805","? 14,152",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,26-05-2024,"? 13,750","? 15,830","? 14,790",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,02-05-2024,"? 11,000","? 13,030","? 12,015",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,18-05-2024,"? 10,000","? 13,450","? 11,725",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,19-05-2024,"? 7,500","? 13,400","? 10,450",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,20-05-2024,"? 10,000","? 13,500","? 11,750",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,22-05-2024,"? 9,200","? 13,405","? 11,302",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,26-05-2024,"? 8,500","? 13,375","? 10,937",11
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,01-05-2024,"? 1,900","? 1,900","? 1,900",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,11-05-2024,"? 1,750","? 2,000","? 1,875",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,12-05-2024,"? 1,900","? 2,000","? 1,950",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,15-05-2024,"? 2,000","? 2,000","? 2,000",2
Gujarat,Surat,Mandvi,Paddy(Dhan),Other,FAQ,18-05-2024,"? 1,850","? 1,850","? 1,850",2
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,05-05-2024,"? 8,000","? 8,300","? 8,150",9
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,11-05-2024,"? 8,150","? 8,325","? 8,237",9
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,16-05-2024,"? 8,100","? 8,200","? 8,150",9
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,18-05-2024,"? 8,000","? 8,000","? 8,000",9
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,24-05-2024,"? 8,200","? 8,365","? 8,282",9
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,27-05-2024,"? 8,100","? 8,200","? 8,150",9
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,29-05-2024,"? 7,500","? 8,000","? 7,750",9
Gujarat,Surat,Mandvi,Beans,Other,FAQ,13-06-2024,"? 5,750","? 5,750","? 5,750",94
Gujarat,Surat,Mandvi,Cowpea (Lobia/Karamani),Other,FAQ,18-04-2024,"? 2,500","? 2,500","? 2,500",92
Gujarat,Surat,Mandvi,Arhar (Tur/Red Gram),Other,FAQ,06-05-2024,"? 6,750","? 6,750","? 6,750",49
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,08-06-2024,"? 5,000","? 6,000","? 5,500",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,10-06-2024,"? 5,500","? 6,150","? 5,825",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,13-06-2024,"? 6,000","? 6,000","? 6,000",10
Gujarat,Surat,Mandvi,Groundnut,Other,FAQ,19-06-2024,"? 5,000","? 6,000","? 5,500",10
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,04-06-2024,"? 12,000","? 15,655","? 13,827",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,06-06-2024,"? 12,500","? 15,625","? 14,062",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,10-06-2024,"? 12,000","? 15,305","? 13,652",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,04-06-2024,"? 7,500","? 12,800","? 10,150",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,07-06-2024,"? 10,000","? 12,900","? 11,450",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,08-06-2024,"? 9,000","? 12,770","? 10,885",11
Gujarat,Surat,Mandvi,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,24-06-2024,"? 10,000","? 15,000","? 12,500",11
Gujarat,Surat,Mandvi,Green Gram (Moong),Other,FAQ,03-06-2024,"? 5,000","? 7,800","? 6,400",9
